PC1,PC2
-0.695969830198257,1.2122013380955254
-0.7015470650312081,1.2907985183092818
-0.6957531643933665,1.2091479753049694
-0.714113963764626,1.467897534947933
-0.7119599283619312,1.4375417916802902
-0.7111497285894234,1.4261240516287668
-2.821260369460183,-2.6331954687689336
-3.7939023902183653,-3.269435420156901
-3.7939023902183653,-3.269435420156901
-3.7939023902183653,-3.269435420156901
-3.798995986228522,-3.197653919908591
-2.8398503863585773,-2.371215661193438
-2.821233469834831,-2.633574551731159
-0.7026849792962228,1.306834574748354
-0.7065839389969505,1.3617806631636622
-0.6958699642943718,1.2107939778749195
-2.838478619107711,-2.3905472907656202
-2.823004730476307,-2.608613061671403
-2.8296002227622803,-2.515666088605756
-3.794022143301435,-3.267747799869584
-3.7939023902183653,-3.269435420156901
-3.81312609340073,-2.9985253888142576
-2.8277021148081127,-2.5424151743816426
-0.7068039813432717,1.3648816098633216
-0.6999682885721782,1.2685496115330284
-0.7139090126753973,1.4650092617843318
-0.6985907470647892,1.249136608252531
-0.7027211660774094,1.307344536951394
-0.7170666508203789,1.5095082763972103
-0.7009964768088625,1.2830393539507008
-0.7043544614417497,1.3303617513844146
-0.7101903007229078,1.4126033147071109
-3.8128865311395757,-3.001901419907858
3.9828042103038865,-1.2513355198590534
3.981123291559609,-1.2276471729585268
3.9867560821194163,-1.3070272722363712
3.9867112710858303,-1.3063957727589681
3.978214707248999,-1.1866579494319691
3.9854559207726754,-1.2887047488466399
3.986497845192361,-1.3033880684191412
-2.8307536110177858,-2.4994119649603252
-2.3901928220798094,-2.840390502618395
-2.825566860883992,-2.5725062396681064
4.123998414954281,-1.192086615519329
4.1208262240768185,-1.1473825165283178
-1.7458497514663553,0.8802265171822524
-0.5719035261861761,1.5128251770532526
-0.5758473562965368,1.5684036017028822
-0.5756519597336269,1.5656499756985676
-0.5675916209626001,1.452059653980825
-0.5569339370191706,1.3018662461985417
-0.5680380591014942,1.4583510833195443
-0.557337382348547,1.3075517993820036
-0.5715281498989159,1.507535186837411
-0.5602316816043332,1.348339710777729
-0.5645572048088869,1.4092971452430094
-0.5655766662908894,1.4236639058729421
-0.5668310186451949,1.4413408660504874
-0.5679658359482029,1.457333278553408
-0.5692248470015548,1.475075891445871
3.8478880405366,-1.399057628909567
3.8479600819291613,-1.4000728722126687
3.8480874052185556,-1.4018671756303482
3.847963277591352,-1.4001179070811347
3.848088640807646,-1.4018845881692268
3.848086169998905,-1.4018497682977902
3.847703480581298,-1.396456717794727
3.8480607244674716,-1.4014911771536822
3.8480672760669674,-1.4015835055676118
3.8480362480923804,-1.4011462438450373
3.8479961764494406,-1.4005815342288976
3.8478962891757953,-1.399173872854955
3.8480492841101905,-1.401329953922118
-0.562897155374457,1.3859028990852582
-0.5627753982134097,1.3841870363296502
-0.5701390447283403,1.487959222636919
-0.5571275323644116,1.304594488543396
-0.5595267915923113,1.3384060484943274
4.116850481614459,-1.0913543670677017
4.11732485994333,-1.0980395435253054
1.047614460831902,2.5178073720685807
1.0368927403162234,2.6689032152261163
1.0473434909078514,2.5216260156421466
1.0362031465793204,2.6786213147569837
1.047109694664707,2.5249207891286716
1.046971790465334,2.5268642040170537
1.0473070416477868,2.522139676828698
-0.710338565158885,1.4146927312267363
-0.7216631547993807,1.5742845073452778
-0.7053734978644686,1.3447225218665197
-0.7064351401268693,1.3596837151315873
-0.7036590751987379,1.3205620209629434
-0.7006192734920518,1.2777236163214667
-0.7049985417927159,1.3394384535375932
-0.6994277104849452,1.2609315150005251
-0.7060738636371856,1.3545924263088722
-0.7035546361299375,1.3190902134171374
-0.6999818797699497,1.2687411454835549
-3.794022143301435,-3.267747799869584
-3.7938616884892213,-3.2700090092626803
-3.7938616884892213,-3.2700090092626803
3.847953979094916,-1.3999868680228977
-0.7012527845467409,1.2866513706700242
-2.824051825107837,-2.593856880890023
-2.8212311741459284,-2.6336069037263288
-2.8265299046076895,-2.5589345462801942
-0.7012647930327485,1.2868206002554916
-0.6985741405596242,1.2489025810834646
-0.6957053264438596,1.2084738190158641
-0.7068958496906147,1.3661762645207518
-0.6966986280605741,1.2224719217520572
-0.6957427736060422,1.209001543137711
-0.7089213500935878,1.3947206283432938
-0.6957375897311115,1.2089284893818033
-0.7082313171794444,1.384996339707298
-0.695781078986702,1.2095413617031936
-0.709300042797973,1.4000573551664757
-0.7139019785321065,1.4649101331221115
-0.69783986573355,1.238554813316827
-0.7136863892501251,1.461871941230327
-0.7101650101180575,1.4122469068658305
-0.6958635246531947,1.2107032272335592
-0.6976691941293379,1.236149623785561
-2.825582764707268,-2.572282115043346
-2.824232382811692,-2.591312371502502
-2.8212136934534096,-2.633853250380418
-2.8287431733378483,-2.527744057362998
-2.8218370270661923,-2.625068921628875
-2.821408327692801,-2.631110367420063
-2.8293935772521652,-2.5185782403951915
-2.821217126215601,-2.633804874180262
-2.8393424805347847,-2.37837332386319
-2.8356450648979923,-2.4304791526178304
-0.7102966714336777,1.414102343916793
-0.7106876306761901,1.4196119369248614
-0.6958076745525518,1.2099161597069692
-0.6957611069429057,1.2092599056819715
-0.6995297204107862,1.2623690898499023
-0.7070127356679118,1.3678234801208191
-0.7064301068940476,1.3596127842995553
-0.6986561549741319,1.2500583691953622
-0.6999333607434612,1.2680573911172897
-0.6959920323091489,1.212514221336623
-0.6999204154748,1.2678749599225565
-0.6965268591592035,1.2200512685609133
3.7587338605875544,-1.7628069542618787
3.7616016247650728,-1.8032209200750593
-0.6986496366488814,1.24996650969872
-0.721107799994245,1.5664581699201552
-0.7032061968592357,1.314179833099081
-0.6980991867603343,1.2422092948091552
-0.6980610222847891,1.2416714619489575
-0.6999931068618849,1.268899363273289
-0.6978263571774327,1.238364443993787
-0.6962673420457536,1.2163940237173085
-0.7128044220661554,1.4494428189542607
-0.711128729012391,1.4258281150957242
-0.6968923140634116,1.2252014416890615
-0.7046620681588062,1.3346966989524467
-0.721123697436788,1.566682204624432
-0.7030730319666988,1.3123032068908693
-0.7062067347040851,1.3564649117793777
-0.7016822934316295,1.2927042245017386
-0.7016317184521946,1.2919914966191937
-0.7054038875899417,1.3451507890636518
-0.6977850283329632,1.2377820172654737
-0.7064953043278563,1.3605315791159869
-2.8223884495858447,-2.617297999935751
-2.8213046361155825,-2.63257164094097
-2.832153855548823,-2.4796790193258653
-2.821377574259781,-2.631543760165683
-2.823182097968098,-2.6061135103464306
-2.8219878208333853,-2.6229438605098476
-2.823879874452994,-2.5962800954419265
-2.824550191460122,-2.586833653219645
-2.829926133130013,-2.5110731968460422
-0.6980948661261902,1.2421484062737718
-0.6986125240637764,1.2494435006042386
-0.6960015111482231,1.2126478018734388
3.742999174731361,-1.541065898543826
3.7617139031438547,-1.8048032030944339
3.7454204735462113,-1.5751880513672658
-0.7023595176477296,1.3022480065643953
-0.6969328182962143,1.225772247577709
-0.6956609438631589,1.2078483575106254
-0.7051478663418244,1.3415428097012017
-0.7028745985752862,1.3095067843817918
-0.6957972336983393,1.2097690219721051
-0.6997007763070306,1.2647796950165184
-2.830028938904907,-2.509624406494129
-2.8257221034562767,-2.5703184837646527
-2.8266910231788938,-2.5566639828637303
-2.832161135184347,-2.4795764310644186
-2.82650892999392,-2.5592301310184604
-2.830390430186135,-2.5045300907216426
-2.8231733953297438,-2.6062361522748336
-2.8399206776105617,-2.3702250817458967
-2.828017597200579,-2.5379692388602533
-2.8218370270661923,-2.625068921628875
-0.6988523921337919,1.2528238413091253
-0.6995498235749869,1.2626523936853802
-0.7051547587854894,1.341639941461488
-0.7014121998318662,1.2888979305279302
-0.7026187273731621,1.3059009195424554
-0.7078563901366551,1.3797126804690278
-0.6967814558486551,1.2236391723307927
-0.704590385453154,1.333686510444503
-0.7006976486148381,1.2788281177158698
-0.7159715817471897,1.4940760158111117
-0.7003048200802988,1.2732921817104734
3.755838219969641,-1.7220001397207778
-0.7046709393477797,1.3348217161804006
-0.7088664935853849,1.3939475630178655
-0.7096489230765628,1.4049739503880612
-0.7046848771215126,1.3350181342525602
-0.695918629769706,1.2114797960714982
-0.699297138966631,1.2590914359177703
-0.698915218928118,1.2537092278893578
-0.6995888343203112,1.2632021526021848
-0.7108575167014356,1.4220060556847764
-0.6958764723662529,1.2108856928759577
-0.697777375073499,1.2376741637087654
-0.6957038451784932,1.2084529442841307
-0.7144229455632586,1.4722518608526651
-0.6992243746297502,1.2580660045220604
-0.6991001661894014,1.2563155971136277
-0.7202470456967045,1.5543279902397424
-0.6993319723161134,1.2595823248849234
-0.6981243892063588,1.2425644602722095
-2.839901364014394,-2.370497258594107
-2.826292387480175,-2.562281756328588
-0.6980998203511396,1.242218223687388
-0.6957782545221589,1.2095015579374642
-0.6958306951904649,1.210240578039868
-0.6959379044172485,1.2117514240362208
-0.7033518034574469,1.316231794040784
-3.794742430635458,-3.257597150830496
-0.7037629703862649,1.3220261638620645
-0.7138617098232078,1.4643426463540121
-0.6959538979563569,1.2119768129813182
-0.715025129218831,1.4807381338385484
-0.7006425521888824,1.2780516713495838
-0.6957275195616314,1.2087865755214178
-0.6958082559876887,1.2099243535814612
-0.710623473174177,1.4187077973469466
-3.793841186253141,-3.2702979370184977
-3.796684105911369,-3.230234092585982
-3.794022143301435,-3.267747799869584
-0.6958914796715951,1.211097183321999
-0.7074940968017882,1.374607061755872
-0.6978947751391026,1.2393286240981392
-0.6958128938220727,1.2099897122611303
-0.6958043068687407,1.2098687006238693
-0.7141911699498559,1.4689855630901714
-0.7134674856721563,1.458787042623335
-0.704569851596944,1.3333971370820101
-0.6988760666518261,1.253157474447435
-0.7178566129125679,1.5206408169449
-0.6985058616105841,1.247940360014558
-0.7046898778680669,1.3350886072718793
-0.7003440430152561,1.273844930909617
-0.7078172377621622,1.3791609256432062
-0.6984012688824764,1.2464663870250106
-0.6960329742961763,1.2130911962765514
-0.7144610703103127,1.4727891338391124
-0.711086406885902,1.4252316905408464
-0.6990161733529038,1.2551319280904298
-3.7938616884892213,-3.2700090092626803
-3.7938616884892213,-3.2700090092626803
-3.7938616884892213,-3.2700090092626803
-3.7938616884892213,-3.2700090092626803
-3.7938616884892213,-3.2700090092626803
-3.796579513183261,-3.2317080655755293
-2.8217673955756903,-2.6260502033879325
-0.7063354650844265,1.3582790446258002
-0.6976691941293379,1.236149623785561
-0.7056185245862792,1.348175560870284
-0.6983120380810143,1.2452089019821178
-0.7030328012086592,1.3117362549452403
-0.6999326150026441,1.268046881765048
-0.7187883114322056,1.5337707780539798
-0.70332061626955,1.3157922886046827
-0.7018929018460218,1.295672223518515
-2.8404432532683104,-2.3628606844455096
-2.8319938248929724,-2.4819342512955296
-2.8217975003629174,-2.6256259516829417
-0.705900210902825,1.3521452252018802
-0.7023358248206852,1.301914115406365
-0.7177420902817482,1.5190269068043563
-0.6958964659171174,1.2111674519855296
-0.7130743413439914,1.4532466562963617
-0.6981074090468045,1.2423251673787736
-0.6994345955727849,1.2610285430988442
-0.7013141245860028,1.2875158051549604
-0.7153858146372694,1.4858210929899158
-3.7939023902183653,-3.269435420156901
-3.7939023902183653,-3.269435420156901
-0.69610822708847,1.2141516962294223
-0.6960015111482231,1.2126478018734388
-0.7067070455106067,1.3635155416705098
-0.6958241796692192,1.2101487580586623
-2.828406400120978,-2.5324900338209275
-3.7939023902183653,-3.269435420156901
-3.7939023902183653,-3.269435420156901
-3.7939023902183653,-3.269435420156901
-2.8212271320196587,-2.633663867389574
-2.8404992982610997,-2.3620708704014004
-2.821244869313696,-2.6334139045786635
-0.6956825829700894,1.2081533066185655
-0.7047695626251527,1.3362115646872552
-0.6990832450415561,1.2560771358426832
-0.6994580703278479,1.2613593610775427
-0.7010341284850783,1.2835699601865012
-0.695862272832173,1.2106855859461847
-0.6958076745525518,1.2099161597069692
-0.7047994211979003,1.3366323466147632
-0.6957106233172526,1.2085484652025693
-3.794022143301435,-3.267747799869584
-2.8216405082587874,-2.6278383628633994
-0.6961812422027558,1.2151806617056378
-0.698393558607562,1.2463577299780872
-0.7198710153555167,1.5490287827691218
-0.7051787860214499,1.341978545277069
-3.7938616884892213,-3.2700090092626803
-3.794022143301435,-3.267747799869584
-3.7938616884892213,-3.2700090092626803
-2.8301831323569706,-2.507451435317087
-2.8321634910375613,-2.4795432312037056
-2.829992216955639,-2.5101419105531955
-2.8283156132202394,-2.533769448192407
-2.8303149365075058,-2.505593985365124
-2.8314261194248314,-2.489934640435357
-2.8380233676805178,-2.396962921367053
3.758599158458291,-1.7609086645455583
-2.823984359202898,-2.5948076441351846
-2.8239923527539155,-2.594694995019859
-2.8298419752316697,-2.512259192003256
-2.829764754439605,-2.513347425992314
-2.827849806295195,-2.540333832144149
-2.8380628900267793,-2.396405952714195
-2.832349514641164,-2.476921693625619
-2.8246034602406658,-2.586082962945768
-2.827257771287394,-2.5486770853143543
3.9824136006701614,-1.2458308537127087
3.9832755838942395,-1.2579783520399905
3.985081027871598,-1.2834215707504342
3.9827269675934454,-1.2502469769852775
3.985182120113408,-1.2848462131378797
-0.5597347566112183,1.341336795461018
-0.558602902075216,1.325386135751238
-0.5669334012607757,1.4427836930299103
-0.5598004453441233,1.3422625139098163
-0.5596420870299321,1.3400308494144835
-0.5813755069400112,1.64630906299113
-0.5671588191413319,1.4459603944441677
-0.5590222262474328,1.3312954615226742
-0.5589046723197842,1.3296388328324784
-0.5587022779666456,1.326786590471461
-0.5595600760682109,1.3388751099609786
-0.5568933271597086,1.3012939517662316
-0.5592934550401185,1.3351177532024017
-0.5595600760682109,1.3388751099609786
-0.5567182884892335,1.2988272193549613
-0.5589887136943191,1.3308231858779518
-0.5816434384676372,1.6500848879639922
-0.5569506803747442,1.3021022019319501
-0.5761331270316988,1.5724308257026032
-0.5567512503915508,1.2992917349534994
-0.5763664747704258,1.5757192786407581
-0.5658190853147098,1.4270801958935604
-0.5606694465927048,1.3545089137453055
-0.5658520775800335,1.4275451393827574
-0.5603714638742521,1.350309592374715
4.1176041118017075,-1.1019749002558914
4.117023850237694,-1.0937975643387476
3.986758670701575,-1.3070637518296648
3.986583758229465,-1.3045987978688174
3.9868591426907805,-1.3084796533074599
3.986621032503057,-1.3051240855582495
4.118928181362059,-1.120634350138768
4.12259460201018,-1.172303382024824
3.9868887425551094,-1.3088967893866579
3.9868856706465694,-1.3088534985164777
3.9868413827709728,-1.3082293716428877
3.986811113704372,-1.307802804830884
3.986795060430286,-1.307576574070626
3.9868196674469156,-1.307923348445118
3.9869840743138885,-1.3102402521687144
4.124167026584727,-1.1944627748709167
4.122803448564151,-1.1752465520241564
4.120997727592175,-1.149799429767137
4.119532023661831,-1.1291439975675477
-0.5805028619747155,1.6340113140789363
-0.5581139267374433,1.3184952509500574
-0.5592804615831469,1.33493464291392
3.9868851588838177,-1.3088462865000563
-0.281217604174965,1.5143902903450246
4.123654408472741,-1.187238704281205
4.120840445061915,-1.1475829257565326
4.1173071566137365,-1.0977900593583059
4.11671564306917,-1.0894541549085726
4.1220289149643685,-1.1643314375010767
4.11738444216376,-1.0988792059488812
-0.559571277056268,1.3390329598818194
-0.5606834864829104,1.3547067708938256
-0.5567794084309919,1.2996885521158932
-0.56789549627072,1.4563420166695364
-0.5600402842793563,1.3456424440327879
-0.56384205364685,1.399218877706092
-0.5593752634973868,1.3362706388619643
-0.5798892299744817,1.6253637052993397
-0.5655000065717899,1.4225835788044803
-0.5615280169298419,1.3666083159643876
-0.557010544823111,1.3029458416526387
-0.5752298999661598,1.5597020985518861
-0.5675799064829161,1.4518945676793853
-0.557149794540635,1.3049082182551581
-0.5826278684776086,1.6639579675848142
-0.5568219604049075,1.3002882157955606
-0.5745193355053785,1.5496884691010397
-0.5568651348771998,1.3008966520334149
-0.5653688771355585,1.4207356372636448
-0.5624674363128399,1.379847083338061
-0.5717533810458694,1.510709256708428
-0.5593032349309501,1.3352555763110185
-0.5569615588838537,1.3022555073183193
-0.5618324271173084,1.3708982164401304
0.0024129960210338736,0.31761015692729105
-0.5737477493750087,1.5388148917897884
-0.5569856004229812,1.3025943127012758
-0.5662904657736154,1.4337231248695732
-0.5606834864829104,1.3547067708938256
-0.5592193517006369,1.3340734519129407
-0.5624124412704105,1.3790720657190885
-0.5571676430066415,1.3051597477570123
0.0012415198467859755,0.33411918456218487
0.013100945924695717,0.16699022610949393
0.008133189273108942,0.23699833523482733
0.012194037657326606,0.1797708305959001
3.8475990611171587,-1.3949851865276015
3.848098595184941,-1.4020248702282798
3.8480885661016706,-1.4018835353752965
3.84809357759992,-1.4019541599128764
3.848099097278785,-1.4020319459856256
3.848099097278785,-1.4020319459856256
-0.5754584426122752,1.5629228357238496
-0.5626380074790782,1.382250857447213
-0.563345449092844,1.3922204781774272
-0.557042489406321,1.3033960206819615
-0.5656785117000154,1.4250991622705607
-0.5709144100815261,1.4988860586445758
-0.5572196957239451,1.3058933006600322
-0.7070300071326133,1.3680668782319558
-0.7018285584142925,1.294765463726131
-0.6958569929921025,1.2106111798015724
-0.6991867091714168,1.2575352040617718
-0.7175683941849951,1.5165790946128617
-0.6992158950043964,1.2579465054043
-0.7032118406336159,1.314259367987844
-0.6960765678224963,1.2137055380331656
-0.698101084963077,1.242236045230737
-0.700511587659291,1.276206053755522
-0.6957644061505492,1.2093063997647007
-0.7136110623728691,1.4608103972351472
-0.6993582714490628,1.25995294540814
-0.6959332562795841,1.2116859201575787
-0.7065052669186659,1.360671976923988
-0.6991952838156079,1.257656042232468
-0.6989194446189836,1.2537687784366156
-0.6959950697087589,1.2125570258897196
-0.7146326106524475,1.475206566059295
-0.7090738440696377,1.396869649655126
-0.6961195644389051,1.2143114678370353
-0.6958770703527715,1.2108941200007894
-0.7008275624830832,1.2806589288652228
-0.7000132763446807,1.2691836017035514
-0.7141507955990464,1.468416587563475
-0.7058151127382295,1.350945979342793
-0.7061313371073883,1.3554023711704986
-0.697280506745692,1.230672046947888
-0.6958961303474097,1.2111627229695245
-0.6959249638960076,1.2115690597445077
-0.7047957952884172,1.3365812484864574
-0.6957794639845312,1.2095186022855833
-0.7046094508809301,1.3339551899797295
-0.6959855791940608,1.2124232808141762
-0.7142813444774483,1.4702563475932737
-0.7024395596316484,1.3033759981988093
-0.7077043738192882,1.3775703905620413
-0.7056013808598143,1.3479339629102103
-0.6958079630117595,1.209920224818267
-0.7100002084467161,1.4099244393617858
-0.6983166725189788,1.2452742127977445
-0.6959507042747851,1.211931806024725
-0.7044929108893,1.3323128501825707
-0.7034264882774087,1.3172842898437376
-0.714348083858092,1.4711968722950164
-0.6993349984900041,1.2596249712395722
-0.7203440092817914,1.555694449533552
-0.7103985495923792,1.4155380618377957
-0.7017931747251869,1.2942668190980031
-0.6998835844387492,1.2673559185580365
-0.7068021795383622,1.3648562179281738
-0.7010054985466238,1.283166492787402
-0.7110198226949763,1.4242933528501598
-0.7004483888570076,1.2753154246532623
-0.7010473116573295,1.2837557440375047
-0.7013693857608563,1.2882945732450393
-0.6957091972003834,1.2085283676510152
-0.6996292720252837,1.263772020947405
-0.6985058616105841,1.247940360014558
-0.6959270742667815,1.2115988001440066
-0.6983651029989363,1.2459567193220482
-0.6957241459175804,1.2087390324436393
-0.7072626063704734,1.3713447829218681
-0.6992275326621975,1.2581105090933788
-0.7036553464603135,1.3205094737178122
-0.5748831459708956,1.5548154679774295
-0.575350427122665,1.5614006274688548
-1.7460642403014306,0.8832492010263387
-0.5692654137355799,1.4756475781329745
1.1794917124243824,2.7083554345878214
4.1248477294886445,-1.2040555803405995
4.12515412465557,-1.2083734541387585
4.121981700826571,-1.1636660722782965
4.122914322046256,-1.1768090365375214
4.125274234861054,-1.2100661071735983
4.118737255177449,-1.1179437229393145
4.116880734266571,-1.0917807025585333
4.116934203886354,-1.0925342231593165
-0.28786295195814404,1.6080398519901173
4.1169611772661865,-1.092914345506532
4.1171148587839355,-1.0950801022494074
-0.5716371397130362,1.5090711257602754
-0.5810427138108489,1.6416191759180372
-0.5763462109374902,1.5754337105811793
-0.5790226508976988,1.6131514399191966
-0.5841361522612997,1.6852134563549586
-0.5768952348335596,1.5831708296721823
-0.5778190359408243,1.5961894964997587
-0.5778513558356518,1.5966449646079408
-0.5570038761218519,1.3028518629821406
-0.575369886627762,1.5616748605386082
-0.5601798820238323,1.347609725205027
-0.5697665190413372,1.4827094045043478
-0.5757553944449464,1.567107629336873
-0.5763038042177766,1.5748360938963104
-0.5572499155181557,1.3063191731008976
-0.5568800237484485,1.3011064734470301
-0.5752956391895098,1.5606285285372656
-0.5648825857895644,1.4138825766157994
-0.5755491648414617,1.5642013387115028
-0.5817922088421938,1.6521814344228958
-0.5654838387520681,1.4223557338098913
-0.5665906258768588,1.4379531310346747
-0.582002084682908,1.6551391096453314
-0.5655925522950288,1.4238877793815197
-0.5654270473677582,1.4215554012435048
-0.5573183836447948,1.3072840601550617
-0.5751266520090023,1.558247076746551
-1.7646357060782332,1.1449675769263548
-1.745966748455342,0.8818752972145211
-0.57086613366044,1.498205723194872
-0.5719573658844528,1.5135839129850999
-0.5700630274811588,1.4868879496037708
-0.5721585301150831,1.5164188198450368
-0.5748056398690997,1.5537232132610737
-0.5673819116880914,1.4491043260925893
-0.5745501076898772,1.550122126101878
-0.5720377392528969,1.514716574655837
-0.5817104266140903,1.6510289183978297
-0.5771500486026173,1.5867617926363453
-0.5757098358625492,1.5664655950280792
-0.5750147863493591,1.5566706099715184
-0.5751771943350407,1.5589593444611178
-0.5746759960935955,1.551896208393592
-0.5747916837888752,1.5535265372046885
-0.5760886146303713,1.5718035347002208
-0.5698671503383421,1.4841275510272638
-0.5708131139418979,1.4974585428271892
-0.5616496912238377,1.368323010916099
-0.5678145940566726,1.455201902242291
-0.5666925085618703,1.4393889127427
-0.5576473584913769,1.3119201380820378
-0.5570272235917134,1.3031808871941755
-0.5576930747611003,1.3125643945994294
-0.5751807510151931,1.5590094669751011
-0.5569181220855112,1.301643374250681
-0.5650702506246733,1.4165272432483929
-0.5592380019646842,1.3343362807534438
-0.5591817944025176,1.3335441757004376
-0.5570579174039082,1.3036134397333423
-0.5590084322350919,1.3311010694078884
-0.5651919643450608,1.4182424938165166
-0.5649582505361134,1.41494888203389
-0.564748555701359,1.4119937576378871
-0.5648642577451217,1.413624288654978
-0.5647187093092644,1.4115731473662303
-0.5568737575000995,1.3010181663440479
-0.5595600760682109,1.3388751099609786
-0.5654296088450981,1.4215914988621507
-0.5569436735688014,1.302003458521298
-0.5595600760682109,1.3388751099609786
-0.558586499757177,1.3251549860891843
-0.5595600760682109,1.3388751099609786
-0.5601217671265334,1.3467907410322395
-0.5571499538191141,1.304910462887079
-0.5569177391108214,1.3016379771799798
-0.563269004891895,1.3911431882984369
-0.557231809455726,1.3060640134215284
-0.5609614382639766,1.3586238062852931
-0.5759868664487748,1.5703696484815315
-0.5677577119434363,1.4544002910785376
-0.5587653508267629,1.3276754447337817
-0.5607688884011673,1.3559102974012947
-0.5709147787332862,1.4988912538693944
-0.5589887136943191,1.3308231858779518
-0.5569528320342714,1.302132524193192
-0.557120232884514,1.3044916206251227
-0.577679998818167,1.5942301158903336
-0.5588068715209917,1.3282605751047722
-0.5656996046269116,1.4253964143365305
-0.5585862618282817,1.325151633076298
-0.5569085949521122,1.3015091131261072
-0.5569454879602597,1.3020290278323814
-0.5852797054902168,1.7013289798911382
-0.5644280984088508,1.407477713339149
-0.5815538067668872,1.6488217532480045
-0.5679757335430656,1.4574727604060467
-0.5604043611693793,1.350773197496448
-0.5603016115701812,1.349325198800508
-0.5775272963542748,1.5920781564636457
-0.5568744389402431,1.301027769539067
-0.5721341848484515,1.5160757341823186
-0.5569372719703355,1.301913243996835
-0.5568980804086083,1.3013609369249275
-0.5652622261896727,1.4192326588406756
-0.7062886373507058,1.357619124802361
-0.701475001348768,1.2897829608860678
-0.7024796577872378,1.303941081444448
-0.7014095618433708,1.2888607546758482
-2.8445913589907894,-2.304403505793255
-2.8212244350699276,-2.633701874152856
3.699899466804233,-1.362556888995562
3.7013701279261815,-1.3832821804163642
3.708731883187464,-1.487027714232166
3.6993273260945454,-1.3544939962155638
3.6994671621317696,-1.3564646355282866
3.702701331854683,-1.4020421713802618
-0.6957660763864157,1.209329937563149
-0.7046809824330317,1.3349632483563074
-0.7078086141066827,1.3790393967809433
-0.7023830834490881,1.3025801076129846
-0.7047637220594386,1.3361292565166778
-0.709346371313068,1.4007102397515827
-0.7065668625448538,1.361540013267601
-0.6965960976832308,1.2210270124400406
-0.7035513730650792,1.319044228676598
-0.7021852010350342,1.2997914497521688
-0.6959126490923428,1.2113955133775494
-0.7149196534282518,1.4792517162913876
-0.6958274061778912,1.2101942276311575
-0.7013693857608563,1.2882945732450393
-0.7063612735144599,1.3586427499183213
-0.7038768765139328,1.3236313859321247
-0.6957646642854838,1.2093100375311892
-0.6986302001317993,1.249692600587561
-0.7097627063543543,1.4065774411962764
-0.6959185305586642,1.211478397939922
-0.7093076844829723,1.4001650456100418
-0.6957038226505732,1.2084526268094253
-0.6980321663384081,1.2412648095332237
-0.6994169056939954,1.2607792484872986
-0.7047952995752887,1.3365742626493429
-0.6991204908671536,1.2566020226287655
-0.6983300403865667,1.2454625994677253
-0.7035208092206497,1.3186135077081267
-0.7005312560844373,1.2764832310310092
-0.6996029533314202,1.2634011247620125
-0.7066334268557485,1.3624780707989577
-0.7127072144509635,1.4480729206662701
-0.7046947340367106,1.3351570428270358
-0.695784456362288,1.2095889573676277
-2.821678580624644,-2.627301828058963
-2.8248548503598707,-2.582540247766131
-2.8303906981020024,-2.504526315117359
-2.821306691611242,-2.6325426738690014
-2.825996364890082,-2.566453454590855
